title,date,stock,label
31 Healthcare Stocks Moving In Today's Pre-Market Session,2019-08-09,ACST,0.0
110 Biggest Movers From Yesterday,2019-08-09,AAOI,0.0
Shares of several semiconductor companies are trading lower after President Trump announced the U.S. is not doing any business with Huawei. Huawei is an important customer for many semiconductor companies.,2019-08-09,AAOI,0.0
'Ex-Brazil finance minister says Ambev bribed two former presidents - report' -Euronews,2019-08-08,ABEV,1.0
90 Stocks Moving In Thursday's Mid-Day Session,2019-08-08,AAOI,1.0
52 Stocks Moving In Thursday's Pre-Market Session,2019-08-08,AAOI,1.0
40 Technology Stocks Moving In Wednesday's After-Market Session,2019-08-08,AAOI,1.0
"ABM Receives A Multi-Year Contract With The University Of Miami In Coral Gables, Florida, To Provide Services For The Campus",2019-08-08,ABM,1.0
A Preview Of Applied Optoelectronics Q2 Earnings,2019-08-07,AAOI,1.0
Altisource Asset Management Q2 EPS $1.81 Up From $(0.69) YoY,2019-08-07,AAMC,1.0
Stocks That Fell Through 52-Week Lows Wednesday,2019-08-07,AAWW,1.0
Applied Optoelectronics shares are trading higher after the company reported better-than-expected Q2 EPS and sales results.,2019-08-07,AAOI,1.0
"Applied Optoelectronics Q2 EPS $(0.26) Beats $(0.37) Estimate, Sales $43.4M Beat $42.49M Estimate",2019-08-07,AAOI,1.0
Stocks That Broke Yearly Lows Tuesday Morning,2019-08-06,ABB,1.0
"McKesson, AmerisourceBergen, Cardinal Health Shares Fall Following Report Distributors Have Proposed Pay $10B To Settle Claims Cos. Helped Fuel Opioid Epidemic",2019-08-06,ABC,1.0
Shares of companies in the medical distribution space are trading lower following a report indicating distributors have proposed to pay $10 billion to settle claims regarding their role in the opioid epidemic.,2019-08-06,ABC,1.0
"Shares of diagnostics and research companies are trading higher in sympathy with Syneos Health, which reported strong Q2 results and raised FY19 guidance.",2019-08-06,A,1.0
Stocks That Broke Yearly Lows Tuesday Morning,2019-08-06,AAWW,1.0
AbbVie Submits New Drug Application FDA For Investigational Elagolix For Management Of Heavy Menstrual Bleeding Associated With Uterine Fibroids In Women,2019-08-05,ABBV,0.0
New 52-Week Lows For Monday Morning,2019-08-05,ACH,0.0
New 52-Week Lows For Monday Morning,2019-08-05,AAWW,0.0
Shares of several gold companies are trading higher amid heightened US-China trade tensions. Concerns of a trade war have led investors into 'safe-haven' assets such as gold.,2019-08-05,A,0.0
ACCO Brands Acquires Industria Grafica Foroni Ltda for $57M,2019-08-05,ACCO,0.0
Enanta's HCV Collaboration Partner AbbVie Receives Approval By European Commission For MAVIRET To Shorten Treatment Duration To Eight Weeks For Treatment-Naïve HCV Patients With Compensated Cirrhosis,2019-08-02,ABBV,0.0
"Advantage Oil & Gas Q2 EPS $0.02 Down From $0.12 YoY, Sales $60.017M Up From $45.319M YoY",2019-08-02,AAV,0.0
100 Biggest Movers From Yesterday,2019-08-02,AAWW,0.0
24 Industrials Stocks Moving In Thursday's After-Market Session,2019-08-02,AAWW,0.0
Stocks That Set New 52-Week Lows Friday Morning,2019-08-02,AAWW,0.0
Atlas Air Worldwide Stock Sinks After Massive Earnings Miss,2019-08-01,AAWW,0.0
"AAON Q2 EPS $0.25 Misses $0.27 Estimate, Sales $119.4M Miss $128.36M Estimate",2019-08-01,AAON,0.0
72 Stocks Moving In Thursday's Mid-Day Session,2019-08-01,AAWW,0.0
Atlas Air Worldwide shares are trading lower after the company reported worse-than-expected Q2 sales results. The company also cut its FY19 sales guidance below analyst estimates.,2019-08-01,AAWW,0.0
Agilent Announces Settlement of Key Intellectual Property Case in China,2019-08-01,A,0.0
Stocks That Managed to Breach 52-Week Highs Wednesday Morning,2019-07-31,ABM,0.0
"ACADIA Pharmaceuticals Q2 EPS $(0.38) Beats $(0.45) Estimate, Sales $83.205M Beat $72.57M Estimate",2019-07-31,ACAD,0.0
ACADIA Raises FY19 Sales Guidance From $290M-$300M To $320M-$330M Vs $292.81 Estimates,2019-07-31,ACAD,0.0
ACADIA Pharmaceuticals shares are trading higher after the company reported better-than-expected Q2 EPS and sales results. The company also raised FY19 sales guidance above analyst estimates.,2019-07-31,ACAD,0.0
Agilent Shares Unaffected As Hearing FDA Approved Co.'s PD-L1 IHC 22C3 PharmDx Assay For Expanded Use,2019-07-31,A,0.0
ACCO Brands Narrows FY19 Adj. EPS Guidance From $1.10-$1.20 To $1.15-$1.20 vs $1.17 Est.,2019-07-30,ACCO,1.0
"ACCO Brands Q2 EPS $0.36 Beats $0.32 Estimate, Sales $518.7M Beat $493.87M Estimate",2019-07-30,ACCO,1.0
New Stocks that Broke Through 52-Week Highs Tuesday Morning,2019-07-30,ACGL,1.0
45 Healthcare Stocks Moving In Monday's After-Market Session,2019-07-30,ACAD,1.0
"MKM Partners Maintains Buy on Arch Capital Group, Raises Price Target to $45",2019-07-30,ACGL,1.0
"JP Morgan Initiates Coverage On Applied Optoelectronics with Neutral Rating, Announces $11 Price Target",2019-07-29,AAOI,0.0
"Benzinga's Top Upgrades, Downgrades For July 29, 2019",2019-07-29,AAOI,0.0
"Earnings Scheduled For July 29, 2019",2019-07-29,ACGL,0.0
"Arch Capital Group Q2 EPS $0.77 Beats $0.67 Estimate, Sales $1.464B Beat $1.22B Estimate",2019-07-29,ACGL,0.0
Ambev shares are trading higher on seemingly no company-specific news.,2019-07-29,ABEV,0.0
Abbvie CEO Says Co Remains 'Well Positioned' To Deliver Double-Digit Earnings Growth In 2019,2019-07-26,ABBV,1.0
From AbbVie Q2 Earnings Conference Call: Raises FY19 Sales Growth Guidance From ~1% To ~2%,2019-07-26,ABBV,1.0
"KeyBanc Maintains Overweight on Aaron's, Raises Price Target to $80",2019-07-26,AAN,1.0
UPDATE: AbbVie Raises FY19 Adj EPS Guidance From $8.73-$8.83 To $8.82-$8.92 vs $8.82 Estimate,2019-07-26,ABBV,1.0
AbbVie shares are trading higher after the company reported better-than-expected Q2 EPS and sales results. The company also raised its FY19 EPS guidance above analyst estimates.,2019-07-26,ABBV,1.0
Aaron's Raises FY2019 EPS Guidance from $3.65-3.85 to $3.85-4 vs $3.82 Est; Raises FY2019 Sales Guidance from $3.905B-4.065B to $3.905B-4.065B vs $3.98B Est,2019-07-25,AAN,0.0
"Earnings Scheduled For July 25, 2019",2019-07-25,ABB,0.0
"ABB shares are trading lower in sympathy with other companies (Rockwell Automation, Roper, Graco) in the industry that reported worse-than-expected quarterly earning.",2019-07-25,ABB,0.0
"AllianceBernstein Holding Q2 EPS $0.56 Misses $0.58 Estimate, Sales $714.566M Beat $709.54M Estimate",2019-07-25,AB,0.0
"Aaron's Q2 EPS $0.93 Beats $0.87 Estimate, Sales $968.141M Beat $965.47M Estimate",2019-07-25,AAN,0.0
"ABB Says Business Came With The GE Industrial Solutions Acquisition, Says Review Does Not Definitely Mean A Sale Of DC Power Systems Business",2019-07-24,ABB,1.0
ABB Says Can Confirm That It Has Initiated A Strategic Review For Its Integrated DC Power Business,2019-07-24,ABB,1.0
ABB To Plan Sale Of Power Conversion Unit,2019-07-24,ABB,1.0
24 Stocks Moving In Wednesday's Pre-Market Session,2019-07-24,ACHN,1.0
60 Biggest Movers From Yesterday,2019-07-24,ACAD,1.0
45 Stocks Moving In Tuesday's Mid-Day Session,2019-07-23,ACHN,1.0
45 Stocks Moving In Tuesday's Mid-Day Session,2019-07-23,ACAD,1.0
25 Stocks Moving In Tuesday's Pre-Market Session,2019-07-23,ACAD,1.0
"The Daily Biotech Pulse: Acadia Schizophrenia Drug Fails, Viveve Plummets, Eisai Gets Breakthrough Therapy Designation",2019-07-23,ACAD,1.0
ACADIA Pharmaceuticals shares are trading lower after the company reported its Phase 3 ENHANCE trial of Pimavanserin did not achieve statistical significance on its primary endpoint.,2019-07-23,ACAD,1.0
"American Campus Q2 EPS $0.07 Misses $0.08 Estimate, FFO $0.56 vs $0.52 In Same Qtr. Last Year, Sales $217.371M Beat $204.38M Estimate",2019-07-22,ACC,1.0
35 Stocks Moving In Monday's Pre-Market Session,2019-07-22,ACHN,1.0
"Earnings Scheduled For July 22, 2019",2019-07-22,ACC,1.0
"ACADIA Pharma Reports Top-Line Results From Phase 3 ENHANCE Trial Of Pimavanserin As Adjunctive Treatment For Patients With Schizophrenia: 'did not achieve statistical significance on the primary endpoint, but showed a consistent trend in improvement...'",2019-07-22,ACAD,1.0
American Campus Communities Reaffirms FY19 Guidance: FFO $2.35-$2.45,2019-07-22,ACC,1.0
"Benzinga's Top Upgrades, Downgrades For July 19, 2019",2019-07-19,ACGL,0.0
"Earnings Scheduled For July 19, 2019",2019-07-19,ACU,0.0
"Acme United Q2 EPS $0.77 Beats $0.75 Estimate, Sales $40.2M Miss $40.92M Estimate",2019-07-19,ACU,0.0
"Buckingham Research Maintains Buy on Archer-Daniels Midland, Lowers Price Target to $51",2019-07-19,ADM,0.0
"Buckingham Research Downgrades Arch Capital Group to Neutral, Announces $38 Price Target",2019-07-19,ACGL,0.0
Shares of several auto parts companies are trading lower after Genuine Parts reported weaker-than-expected US auto results.,2019-07-18,AAP,1.0
"RBC Capital On Auto Part Weakness, Notes 'Auto Part Retail weakness due to GPC (NAPA) reporting softer-than-expected US auto results.'",2019-07-18,AAP,1.0
Acasti Pharma shares are trading higher after Oppenheimer initiated coverage on the company's stock with an Outperform rating and a $7 price target.,2019-07-18,ACST,1.0
"Benzinga's Top Upgrades, Downgrades For July 18, 2019",2019-07-18,ACST,1.0
"RBC Capital Analyst Gustavo Gonzalez Comments On Weakness In Auto Part Retail Companies, Tells Benzinga 'Auto Part Retail weakness due to GPC (NAPA) reporting softer-than-expected US auto results.'",2019-07-18,AAP,1.0
10 Biggest Price Target Changes For Wednesday,2019-07-17,AGCO,0.0
"Top 10 Most Overbought Stocks Via Benzinga Pro's Screener Tool For Wed., July 17, 2019",2019-07-17,AETI,0.0
"KeyBanc Previews Semiconductor Earnings, Notes 'we anticipate largely in line 2Q results, driven by broad-based inventory restocking trends.'",2019-07-17,ADI,0.0
"Earnings Scheduled For July 17, 2019",2019-07-17,ADTN,0.0
Former FedEx Pilot Warns Lawmakers Of Cargo Safety Gap,2019-07-17,AAWW,0.0
Bank of America Downgrades Agilent Technologies to Neutral,2019-07-16,A,0.0
"Benzinga Pro's Top 10 Most-Searched Tickers For Morning of Tuesday, July 16, 2019",2019-07-16,A,0.0
"Benzinga's Top Upgrades, Downgrades For July 16, 2019",2019-07-16,A,0.0
"Benzinga's Top Upgrades, Downgrades For July 16, 2019",2019-07-16,ADMP,0.0
Adamis Pharmaceuticals shares are trading lower after B. Riley downgraded the stock from Neutral to Sell and lowered its price target from $1.90 to $1.10.,2019-07-16,ADMP,0.0
"Barclays Downgrades Agilent Technologies to Equal-Weight, Lowers Price Target to $78",2019-07-15,A,0.0
AbbVie Acquires Mavupharma; Terms Not Disclosed,2019-07-15,ABBV,0.0
"Alliance Data June Receivables $17.2B, Down 3% YoY",2019-07-15,ADS,0.0
Advaxis shares are trading higher after the company said new immune data from its ADXS-NEO Phase 1 study supports clinical potential for neoantigen-directed immunotherapies.,2019-07-15,ADXS,0.0
"Adamis Pharma Shares Spike To High, Up 2.3%; Traders Circulate Seeking Alpha Blog Post 'Sandoz And Adamis Pharmaceuticals Will Benefit From Epipen Shortage'",2019-07-15,ADMP,0.0
"Tigress Financial Analyst Ivan Feinseth Comments On Semiconductors Strength, Tell Benzinga 'Positive trends in US-China trade negotiations is lifting all the chip stocks.'",2019-07-12,ADI,1.0
A Peek Into The Markets: US Stock Futures Up Ahead Of Producer Price Index,2019-07-12,AFL,1.0
"Shares of several semiconductor companies are trading higher amid positive trends in US-China trade negotiations, Trump loosening the Huawei ban and the Fed signaling a rate cut. Japan/Korea trade tensions could also drive up memory prices.",2019-07-12,ADI,1.0
"Stifel Nicolaus Analyst Kevin Cassidy On Semiconductors Strength, Tells Benzinga 'The fed signaling lower interest rates and Trump loosening the ban on Huawei are both huge news for semiconductor companies.'",2019-07-12,ADI,1.0
UPDATE: Cassidy Also Tells Benzinga 'Japan / Korea trade issues may drive up the prices of memory devices following a year of memory prices in free fall. Prices for memory increased w/w for the first time in over a year.',2019-07-12,ADI,1.0
"Goldman Sachs Initiates Coverage On Advance Auto Parts with Sell Rating, Announces $151 Price Target",2019-07-11,AAP,0.0
Agilent Will Acquire BioTek Instruments In $1.16B Deal,2019-07-11,A,0.0
Agilent To Purchase BioTek Instruments For $1.165B,2019-07-11,A,0.0
"CORRECTION: Goldman Sachs Initiates Coverage On Advance Auto Parts with Sell Rating, Announces $151 Price Target; A Prior Headline Indicated A $115 Price Target, This Was Incorrect",2019-07-11,AAP,0.0
Shares of several healthcare companies are trading higher after the Trump Administration withdrew a proposal to eliminate rebates from government drug plans.,2019-07-11,ABC,0.0
Credit Suisse Assumes AcelRx Pharmaceuticals at Outperform,2019-07-10,ACRX,1.0
Panel Upholds District Court Decision Blocking Pilot Efforts To Slow Atlas Air's Operations,2019-07-10,AAWW,1.0
"Advanced Energy And EMTRON Electronic GmbH Sign Distribution Agreement, Expanding Access To Power Specialist Resources",2019-07-10,AEIS,1.0
48 Biggest Movers From Yesterday,2019-07-10,AAOI,1.0
"Shares of several semiconductor companies are trading higher with the overall market after Chairman Powell said the Fed will ""act as appropriate"" to sustain economic expansion.",2019-07-10,ADI,1.0
"Citigroup Maintains Buy on AllianceBernstein Holding, Raises Price Target to $37",2019-07-09,AB,1.0
Will Earnings Season Prompt a Resurr-tech-tion?,2019-07-09,ABB,1.0
"Today's Pickup: Get To Work, Judges Tell Atlas Air Pilots",2019-07-09,AAWW,1.0
30 Stocks Moving In Tuesday's Mid-Day Session,2019-07-09,AAOI,1.0
31 Stocks Moving In Tuesday's Pre-Market Session,2019-07-09,AAOI,1.0
"Shares of several healthcare companies are trading lower after Trump on Friday said he was preparing an executive order declaring a 'favored nations clause' for drug prices, lowering the price that consumers will pay prescription drugs.",2019-07-08,ABBV,0.0
"Shares of several Chinese companies are trading lower after recent US jobs data lowered expectations of a Federal Reserve rate cut, which could curb global growth expectations.",2019-07-08,ACH,0.0
"Shares of several healthcare companies are trading lower after Trump on Friday said he was preparing an executive order declaring a 'favored nations clause' for drug prices, lowering the price that consumers will pay prescription drugs.",2019-07-08,ADPT,0.0
ADMA Biologics shares are trading higher after the company received FDA approval for license transfers for BIVIGAM and Nabi-HB.,2019-07-08,ADMA,0.0
ADMA Biologics Receives FDA Approval for License Transfers for BIVIGAM and Nabi-HB,2019-07-08,ADMA,0.0
Shares of several gold and silver mining companies are trading lower as the US dollar strengthens following a strong US jobs report.,2019-07-05,AG,1.0
"The Daily Biotech Pulse: FDA Approves Karyopharm's Blood Cancer Treatment, Grifols' Immunodeficiency Drug; ESMO, ISTH Conferences In The Spotlight",2019-07-05,ADXS,1.0
21 Stocks Moving In Friday's Pre-Market Session,2019-07-05,AB,1.0
A Peek Into The Markets: US Stock Futures Down; All Eyes On Jobs Report,2019-07-05,ALXN,1.0
48 Biggest Movers From Wednesday,2019-07-05,ADXS,1.0
"The Daily Biotech Pulse: Roche's Flu Drug Aces Late-Stage Trial, Acura Outlicenses Pain Medication, Neuronetics Gets New Finance Chief",2019-07-03,AERI,1.0
33 Stocks Moving In Wednesday's Mid-Day Session,2019-07-03,ADXS,1.0
"The Daily Biotech Pulse: Roche's Flu Drug Aces Late-Stage Trial, Acura Outlicenses Pain Medication, Neuronetics Gets New Finance Chief",2019-07-03,ADMP,1.0
Shares of several healthcare companies trading higher on no new news. McKesson shares are leading the group higher.,2019-07-03,ABC,1.0
"The Daily Biotech Pulse: Roche's Flu Drug Aces Late-Stage Trial, Acura Outlicenses Pain Medication, Neuronetics Gets New Finance Chief",2019-07-03,ACUR,1.0
32 Stocks Moving In Tuesday's Pre-Market Session,2019-07-02,ADMS,1.0
